Date,Open,High,Low,Close,Adj Close,Volume
2006-11-06,118.650002,120.290001,118.500000,119.730003,83.784981,426200
2006-11-07,122.949997,123.000000,120.949997,121.209999,84.820648,718100
2006-11-08,122.000000,123.550003,121.739998,123.459999,86.395149,471400
2006-11-09,123.459999,123.459999,122.150002,122.389999,85.646400,442700
2006-11-10,122.269997,122.269997,121.019997,121.820000,85.247536,803000
2006-11-13,120.830002,121.160004,120.279999,120.879997,84.589722,446200
2006-11-14,124.849998,125.019997,123.570000,124.820000,87.346863,1052000
2006-11-15,124.019997,124.629997,123.500000,123.849998,86.668068,546800
2006-11-16,123.500000,123.500000,122.489998,122.580002,85.779350,470900
2006-11-17,123.000000,123.250000,122.500000,122.879997,85.989281,474400
2006-11-20,118.000000,120.449997,118.000000,118.669998,83.043182,1160100
2006-11-21,118.129997,118.360001,117.900002,118.230003,82.735298,448100
2006-11-22,119.739998,120.000000,119.220001,119.690002,83.756973,389200
2006-11-24,118.949997,119.059998,118.110001,118.610001,83.001198,499700
2006-11-27,118.669998,120.900002,117.379997,117.440002,82.182472,1053900
2006-11-28,117.400002,117.610001,116.730003,117.440002,82.182472,580700
2006-11-29,119.230003,119.750000,118.779999,119.410004,83.561050,574000
2006-11-30,120.699997,120.730003,119.550003,120.050003,84.008896,760900
2006-12-01,120.339996,120.690002,119.239998,120.000000,83.973938,671500
2006-12-04,120.000000,121.300003,119.830002,121.180000,84.799660,477600
2006-12-05,120.500000,121.019997,119.989998,121.000000,84.673683,391200
2006-12-06,120.989998,121.519997,120.750000,121.300003,84.883614,472000
2006-12-07,122.389999,122.389999,121.349998,121.650002,85.128571,322900
2006-12-08,121.889999,122.839996,121.889999,121.989998,85.366493,515800
2006-12-11,122.699997,122.699997,122.070000,122.669998,85.842346,428000
2006-12-12,123.000000,123.629997,122.489998,123.610001,86.500122,499000
2006-12-13,124.599998,124.660004,123.820000,124.250000,86.947998,529700
2006-12-14,125.129997,126.059998,124.779999,125.699997,87.962669,337300
2006-12-15,126.000000,126.199997,125.339996,125.760002,88.004669,276100
2006-12-18,126.260002,126.959999,125.750000,126.099998,88.242577,221500
2006-12-19,126.000000,126.980003,125.389999,126.699997,88.662445,259200
2006-12-20,127.800003,128.369995,127.660004,128.220001,89.726143,306400
2006-12-21,129.960007,130.690002,129.630005,130.070007,91.020737,577200
2006-12-22,131.750000,132.279999,130.800003,131.910004,92.308334,348600
2006-12-26,131.250000,132.490005,131.110001,131.610001,92.098389,508100
2006-12-27,133.360001,134.270004,132.919998,134.259995,93.952797,570600
2006-12-28,134.279999,134.839996,133.710007,134.259995,93.952797,513700
2006-12-29,134.190002,135.089996,133.440002,134.309998,93.987816,314400
2007-01-03,135.250000,136.539993,134.449997,135.300003,94.680588,758600
2007-01-04,136.649994,137.970001,135.639999,137.770004,96.409042,842700
2007-01-05,133.300003,133.869995,132.550003,133.720001,93.574944,1068400
2007-01-08,134.600006,134.740005,133.800003,133.970001,93.749878,511600
2007-01-09,132.169998,132.940002,131.240005,132.160004,92.483276,645700
2007-01-10,129.000000,129.860001,128.210007,129.429993,90.572876,726200
2007-01-11,128.000000,130.429993,127.809998,128.779999,90.117996,803900
2007-01-12,129.869995,130.889999,129.789993,130.889999,91.594536,498500
2007-01-16,131.490005,132.490005,130.750000,131.210007,91.818481,641200
2007-01-17,131.639999,131.889999,130.779999,131.100006,91.741501,641100
2007-01-18,132.199997,132.949997,131.429993,132.080002,92.427284,554200
2007-01-19,131.940002,132.500000,131.740005,132.330002,92.602242,396500
2007-01-22,132.270004,132.270004,130.419998,131.210007,91.818481,524800
2007-01-23,132.100006,132.750000,131.399994,132.080002,92.427284,386000
2007-01-24,134.479996,135.600006,133.979996,135.550003,94.855560,653200
2007-01-25,132.800003,133.589996,131.199997,131.699997,92.161362,794100
2007-01-26,132.000000,132.199997,130.809998,131.539993,92.049400,716400
2007-01-29,131.850006,132.500000,131.419998,131.699997,92.161362,450300
2007-01-30,132.300003,132.949997,132.149994,132.710007,92.868164,425300
2007-01-31,130.899994,132.270004,130.500000,131.779999,92.217346,546600
2007-02-01,133.000000,133.570007,132.550003,133.279999,93.267014,376100
2007-02-02,131.649994,131.669998,130.690002,131.270004,91.860474,466700
2007-02-05,130.000000,130.889999,130.000000,130.460007,91.293648,447400
2007-02-06,133.490005,134.399994,132.259995,133.699997,93.560936,571500
2007-02-07,133.100006,133.300003,132.169998,132.940002,93.029114,383900
2007-02-08,132.410004,132.410004,131.490005,132.100006,92.441292,444500
2007-02-09,133.479996,133.690002,131.720001,132.059998,92.413292,601600
2007-02-12,132.470001,132.649994,131.350006,131.789993,92.224342,282200
2007-02-13,134.050003,134.869995,134.050003,134.860001,94.372673,485800
2007-02-14,134.820007,137.059998,134.820007,136.500000,95.520340,949000
2007-02-15,137.080002,137.110001,136.130005,136.770004,95.709290,419600
2007-02-16,137.020004,137.149994,136.289993,137.149994,95.975189,399900
2007-02-20,136.500000,137.350006,135.830002,136.669998,95.639290,348300
2007-02-21,135.369995,135.940002,135.160004,135.589996,94.883507,319400
2007-02-22,135.850006,136.009995,135.059998,135.649994,94.925507,270800
2007-02-23,135.800003,136.050003,135.309998,135.500000,94.820541,410900
2007-02-26,136.899994,137.490005,135.899994,137.029999,95.891182,341800
2007-02-27,138.000000,138.000000,130.020004,132.970001,93.050087,1295300
2007-02-28,135.149994,135.389999,132.580002,133.600006,93.490944,1209200
2007-03-01,130.509995,131.720001,127.769997,131.279999,91.867439,1642800
2007-03-02,130.100006,130.720001,128.470001,129.089996,90.334946,1116100
2007-03-05,128.300003,129.490005,127.779999,127.910004,89.509209,660400
2007-03-06,132.449997,132.880005,131.380005,132.729996,92.882141,926800
2007-03-07,133.240005,133.779999,132.720001,132.919998,93.015099,518300
2007-03-08,134.979996,135.630005,134.000000,134.440002,94.078781,658300
2007-03-09,134.300003,134.699997,132.889999,133.139999,93.169037,465900
2007-03-12,133.139999,133.720001,132.199997,133.399994,93.350998,583900
2007-03-13,133.399994,133.399994,130.500000,130.750000,91.496574,511100
2007-03-14,130.000000,130.699997,127.820000,129.979996,90.957764,842400
2007-03-15,130.479996,131.059998,130.110001,130.740005,91.489571,419600
2007-03-16,130.029999,131.130005,129.639999,129.899994,90.901756,342100
2007-03-19,130.460007,131.630005,130.429993,131.550003,92.056396,314500
2007-03-20,131.449997,132.500000,131.449997,132.050003,92.406319,327400
2007-03-21,131.979996,133.529999,131.020004,133.529999,93.441978,707200
2007-03-22,132.759995,133.460007,132.029999,132.800003,92.931129,537600
2007-03-23,133.600006,133.669998,132.869995,133.179993,93.197037,538200
2007-03-26,132.750000,132.779999,131.449997,132.699997,92.861160,244800
2007-03-27,131.500000,131.500000,130.520004,131.259995,91.853470,301000
2007-03-28,130.559998,130.559998,128.630005,128.860001,90.902504,875300
2007-03-29,129.779999,130.179993,128.740005,129.949997,91.671432,435800
2007-03-30,128.500000,129.190002,127.910004,128.160004,90.408714,565700
2007-04-02,126.879997,127.349998,126.129997,126.919998,89.533958,506400
2007-04-03,125.699997,127.500000,125.320000,126.980003,89.576286,1219800
2007-04-04,127.650002,128.500000,127.250000,127.739998,90.112396,665000
2007-04-05,125.779999,126.970001,125.610001,126.489998,89.230629,991700
2007-04-09,126.750000,126.800003,125.900002,126.290001,89.089539,496300
2007-04-10,125.900002,126.879997,125.589996,126.489998,89.230629,930700
2007-04-11,125.669998,125.730003,124.370003,124.540001,87.855026,709900
2007-04-12,123.849998,124.489998,123.269997,124.400002,87.756264,532400
2007-04-13,121.000000,121.730003,120.809998,121.519997,85.724602,1274600
2007-04-16,121.150002,123.199997,120.919998,122.730003,86.578194,1065300
2007-04-17,122.330002,122.699997,121.830002,122.290001,86.267799,876300
2007-04-18,123.129997,124.190002,122.949997,123.660004,87.234230,624700
2007-04-19,123.440002,124.550003,123.029999,124.169998,87.594009,805900
2007-04-20,125.010002,126.110001,125.010002,125.930000,88.835587,932000
2007-04-23,125.000000,125.169998,124.750000,124.870003,88.087814,640200
2007-04-24,124.790001,124.790001,123.620003,123.889999,87.396492,562300
2007-04-25,122.500000,123.459999,121.989998,122.930000,86.719261,982200
2007-04-26,121.900002,122.580002,121.500000,122.349998,86.310097,799800
2007-04-27,122.349998,122.849998,121.959999,122.000000,86.063202,411800
2007-04-30,122.000000,122.709999,121.419998,121.419998,85.654068,310100
2007-05-01,121.739998,121.750000,121.029999,121.529999,85.731667,336300
2007-05-02,120.959999,120.980003,118.120003,120.320000,84.878082,1196000
2007-05-03,120.269997,120.669998,119.949997,120.400002,84.934532,626900
2007-05-04,120.519997,121.129997,120.410004,120.930000,85.308411,498200
2007-05-07,121.129997,121.699997,120.930000,121.529999,85.731667,584000
2007-05-08,120.639999,120.660004,119.730003,120.510002,85.012100,506100
2007-05-09,119.980003,120.010002,119.059998,119.269997,84.137337,1003800
2007-05-10,117.510002,118.089996,116.239998,116.800003,82.394936,1303600
2007-05-11,118.760002,120.250000,118.660004,119.940002,84.610016,764200
2007-05-14,121.750000,122.349998,121.300003,122.150002,86.169022,925300
2007-05-15,122.010002,123.000000,121.510002,121.800003,85.922127,604600
2007-05-16,122.000000,122.589996,121.870003,122.510002,86.422981,881700
2007-05-17,121.019997,122.070000,120.959999,121.500000,85.710487,881500
2007-05-18,122.000000,122.239998,121.209999,121.830002,85.943306,424300
2007-05-21,120.849998,120.860001,120.230003,120.379997,84.920395,1001800
2007-05-22,119.610001,119.800003,119.120003,119.309998,84.165596,560500
2007-05-23,120.160004,120.889999,119.250000,120.379997,84.920395,602000
2007-05-24,121.879997,121.940002,119.889999,120.320000,84.878082,631700
2007-05-25,120.099998,120.480003,119.849998,120.000000,84.652359,384300
2007-05-29,120.559998,121.099998,119.680000,120.220001,84.807526,747000
2007-05-30,119.570000,120.099998,119.250000,120.050003,84.687607,810300
2007-05-31,120.389999,120.830002,119.919998,120.760002,85.188469,416400
2007-06-01,122.180000,122.940002,122.019997,122.940002,86.726334,804300
2007-06-04,123.750000,124.360001,123.129997,124.250000,87.650452,651000
2007-06-05,124.940002,125.489998,124.769997,125.040001,88.207748,807100
2007-06-06,125.489998,125.489998,122.800003,123.360001,87.022591,825900
2007-06-07,124.519997,125.169998,122.680000,123.129997,86.860367,890100
2007-06-08,122.000000,124.699997,121.500000,124.449997,87.791519,672800
2007-06-11,124.839996,124.900002,123.809998,123.989998,87.467049,402700
2007-06-12,122.889999,123.610001,122.300003,122.339996,86.303062,372000
2007-06-13,123.250000,123.910004,122.930000,123.809998,87.340065,313800
2007-06-14,123.500000,124.019997,123.010002,123.720001,87.276566,318200
2007-06-15,125.000000,125.559998,124.820000,125.449997,88.496956,495600
2007-06-18,125.599998,125.599998,124.279999,124.989998,88.172455,272600
2007-06-19,125.230003,125.480003,124.720001,125.199997,88.320602,232900
2007-06-20,125.129997,125.430000,123.379997,123.699997,87.262451,585700
2007-06-21,124.820000,125.000000,123.709999,124.989998,88.172455,530200
2007-06-22,124.050003,124.199997,122.599998,123.019997,86.782745,285000
2007-06-25,123.129997,124.120003,122.639999,123.110001,86.846237,305200
2007-06-26,124.419998,124.519997,123.330002,123.500000,87.121353,405900
2007-06-27,123.160004,124.019997,122.709999,123.849998,87.368256,651900
2007-06-28,123.889999,125.150002,123.800003,124.669998,87.946724,496400
2007-06-29,126.150002,126.489998,125.260002,125.879997,88.800316,545900
2007-07-02,127.269997,128.199997,127.000000,128.119995,90.380470,511000
2007-07-03,127.849998,128.330002,127.070000,127.970001,90.274666,237400
2007-07-05,127.779999,127.779999,126.550003,127.190002,89.724426,304600
2007-07-06,126.349998,126.800003,126.059998,126.230003,89.047211,305200
2007-07-09,126.900002,127.300003,126.669998,126.930000,89.541023,197400
2007-07-10,126.339996,126.510002,125.540001,125.709999,88.680382,320300
2007-07-11,125.529999,125.809998,125.000000,125.669998,88.652161,919700
2007-07-12,125.000000,126.349998,124.930000,126.300003,89.096581,383600
2007-07-13,125.699997,126.339996,125.500000,125.980003,88.870857,283300
2007-07-16,126.099998,126.389999,125.730003,125.839996,88.772079,224600
2007-07-17,124.000000,124.470001,123.699997,123.970001,87.452904,534900
2007-07-18,122.250000,122.669998,121.239998,122.610001,86.493530,751400
2007-07-19,123.690002,124.029999,123.459999,123.709999,87.269524,342600
2007-07-20,123.650002,123.769997,121.849998,122.910004,86.705147,679600
2007-07-23,122.910004,123.599998,122.779999,123.190002,86.902672,289700
2007-07-24,123.779999,123.779999,122.309998,122.489998,86.408867,418000
2007-07-25,123.389999,123.410004,121.500000,122.290001,86.267799,557900
2007-07-26,122.320000,122.349998,117.050003,119.199997,84.088005,1258500
2007-07-27,121.739998,121.739998,119.040001,120.480003,84.990959,679900
2007-07-30,122.120003,122.599998,121.000000,121.790001,85.915062,639300
2007-07-31,121.489998,122.360001,120.500000,120.629997,85.096756,423700
2007-08-01,120.379997,121.660004,117.620003,119.169998,84.066833,1154000
2007-08-02,118.010002,119.169998,117.620003,118.589996,83.657669,776800
2007-08-03,121.540001,121.540001,118.900002,118.900002,83.876358,766400
2007-08-06,121.989998,122.190002,118.809998,121.150002,85.463600,797000
2007-08-07,121.449997,122.900002,121.379997,122.410004,86.352425,725500
2007-08-08,122.489998,123.349998,122.239998,123.220001,86.923859,506600
2007-08-09,120.709999,121.209999,119.500000,119.790001,84.504196,899400
2007-08-10,119.860001,120.190002,117.209999,119.330002,84.179703,693200
2007-08-13,119.919998,120.550003,119.400002,119.400002,84.229088,350400
